"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.581057925E1,-7.965491295E0,-2.949030876E1,-3.211072922E1
2.591106825E1,-6.797945976E0,-2.889699364E1,-3.296274948E1
2.601155725E1,-6.622286320E0,-2.744505119E1,-3.393387985E1
2.611204625E1,-9.907968521E0,-2.498493004E1,-3.512963486E1
2.621253525E1,-1.133641052E1,-2.170204353E1,-3.654054260E1
2.631302362E1,-1.288965416E1,-1.757907867E1,-3.817441940E1
2.641351262E1,-1.514091301E1,-1.270742989E1,-3.914185715E1
2.651400163E1,-1.754423141E1,-7.339950562E0,-3.969014740E1
2.661449062E1,-1.818403816E1,-2.567087173E0,-4.002348709E1
2.671497963E1,-2.007393646E1,1.462807655E0,-3.955225754E1
2.681546862E1,-2.067097473E1,5.104036331E0,-3.893379593E1
2.691595763E1,-2.185297012E1,8.667393684E0,-3.798304367E1
2.701644562E1,-2.252123260E1,9.727063179E0,-3.767245865E1
2.711693463E1,-2.340254974E1,9.924715042E0,-3.708903503E1
2.721742362E1,-2.408558464E1,9.296906471E0,-3.677814102E1
2.731791213E1,-2.589721680E1,5.467515945E0,-3.658536148E1
2.741840113E1,-2.820539284E1,-1.840382576E0,-3.558687210E1
2.751889012E1,-3.114082146E1,-1.089646721E1,-3.285161972E1
2.761937913E1,-3.147633362E1,-1.377909851E1,-3.198822021E1
2.771986812E1,-3.023652077E1,-1.650989342E1,-3.175916672E1
2.782035713E1,-2.591378784E1,-1.838810730E1,-3.352669144E1
2.792084612E1,-2.245005798E1,-2.091565895E1,-3.360140228E1
2.802133513E1,-1.812290192E1,-2.236398697E1,-3.431589890E1
2.812182312E1,-1.533773804E1,-2.303727150E1,-3.473408508E1
2.822231213E1,-1.484828377E1,-2.473285103E1,-3.334586334E1
2.832280142E1,-1.493402100E1,-2.528303719E1,-3.283297729E1
2.842329042E1,-1.626194000E1,-2.562590599E1,-3.209128571E1
2.852377942E1,-1.568521690E1,-2.392793083E1,-3.343934250E1
2.862426842E1,-1.582524681E1,-1.994948006E1,-3.591442108E1
2.872475742E1,-1.688658905E1,-1.640253448E1,-3.724821472E1
2.882524642E1,-1.738462067E1,-1.216559982E1,-3.868195724E1
2.892573442E1,-1.831613922E1,-7.688251495E0,-3.918857574E1
2.902622342E1,-2.014483452E1,-1.014888763E0,-3.944136429E1
2.912671242E1,-2.078906631E1,3.775979996E0,-3.894837189E1
2.922720600E1,-2.076107979E1,8.930599213E0,-3.829036331E1
2.932769500E1,-2.067093468E1,1.264981270E1,-3.758410263E1
2.942818400E1,-2.066745377E1,1.656677628E1,-3.646222687E1
2.952867300E1,-2.002669907E1,1.793685150E1,-3.624042892E1
2.962916100E1,-2.035174179E1,2.069056320E1,-3.456666183E1
2.972965000E1,-2.189346313E1,2.260537720E1,-3.261623383E1
2.983013900E1,-2.169465637E1,2.260556030E1,-3.297988892E1
2.993062800E1,-2.186105537E1,1.960328293E1,-3.440946579E1
3.003111700E1,-2.429108047E1,1.209165001E1,-3.556827164E1
3.013160500E1,-2.595685387E1,6.687628269E0,-3.581447983E1
3.023208979E1,-2.535158348E1,3.016207695E0,-3.639627075E1
