"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.421167042E1,-1.119650006E0,-8.366326690E-1,5.779415369E-2
3.431215542E1,-1.639783025E0,-6.595718265E-1,3.306283429E-2
3.441264042E1,-1.932437420E0,-4.271167815E-1,-2.988983393E-1
3.451312542E1,-2.155596972E0,5.298260972E-2,-2.523435652E-1
3.461360942E1,-1.662839770E0,-3.880565166E-1,-9.364241958E-1
3.471409442E1,-1.025994495E-1,-3.143796027E-1,-6.813541651E-1
3.481457942E1,4.236091077E-1,-1.234357953E0,-1.714970708E0
3.491506442E1,1.773441195E0,-1.546910524E0,-2.118404388E0
3.501554842E1,1.279601336E0,-1.297170997E0,-1.931256533E0
3.511603342E1,1.165779352E0,-1.671944559E-1,-1.146768570E0
3.521651392E1,9.167331457E-2,2.271627426E0,1.674862206E-1
3.531699792E1,-2.476447523E-1,2.594153404E0,2.027143002E0
3.541748292E1,-1.802392006E-1,1.095267653E0,1.372001171E0
3.551796792E1,-5.022523999E-1,8.899655938E-1,1.499247670E0
3.561845192E1,1.845832318E-1,1.001516819E0,1.758491635E0
3.571893692E1,-1.575781703E-1,9.567807913E-1,1.541577935E0
3.581942192E1,-1.450934410E0,2.245164812E-1,2.569316328E-1
3.591990692E1,-1.087429643E0,-6.182590127E-2,-4.022174180E-1
3.602039092E1,-3.745742142E-2,-1.021654725E0,-2.411320686E0
3.612087592E1,6.963431835E-1,-1.325573802E0,-2.338906765E0
3.622136125E1,1.810899734E0,-1.229802132E0,-2.566022396E0
3.632184525E1,1.078113079E0,2.756882608E-1,-1.306857109E0
3.642233025E1,1.565196276E0,2.070350349E-1,-1.282055378E0
3.652281525E1,7.924749851E-1,-9.114459753E-1,-8.107808232E-1
3.662329925E1,7.745295167E-1,-2.288714409E0,-6.893316507E-1
3.672378425E1,2.106117964E0,1.288115025E0,-1.699808478E0
3.682426925E1,9.358595014E-1,8.013874888E-1,4.731927812E-2
3.692475325E1,-4.666024745E-1,5.605452657E-1,7.289060950E-1
3.702523825E1,-1.970333815E0,-8.456665277E-2,1.199722648E0
3.712572325E1,-1.713546038E0,-8.648116887E-2,1.297808409E0
3.722620713E1,-2.432919741E0,9.458940625E-1,1.225295424E0
3.732669213E1,-2.979078054E0,8.670387268E-1,8.526466489E-1
3.742717713E1,-3.144415617E0,6.364119053E-1,-1.206761152E-1
3.752766113E1,-1.993210554E0,-1.035858989E0,-4.779503345E-1
3.762814613E1,-2.046514988E0,-1.297816396E0,-9.950166941E-1
3.772863012E1,-7.191982269E-1,-4.571031928E-1,-1.090018988E0
3.782911513E1,-2.578746676E-1,-4.786208272E-1,-1.410120130E0
3.792960013E1,1.356530786E0,-8.662653714E-2,-2.693135738E0
3.803008412E1,2.037917376E0,7.342299819E-1,-2.392468691E0
3.813056913E1,1.744765520E0,1.483298063E0,-1.798032761E0
3.823105367E1,2.084678650E0,2.953673124E0,-1.756317914E-1
