"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.374964542E1,2.022022381E-4,8.028373122E-4,8.483799174E-4
2.385012992E1,3.671252169E-3,1.436145976E-4,3.543696366E-4
2.395061392E1,4.900284111E-4,1.340939198E-3,-6.049503572E-4
2.405109892E1,-9.288415313E-4,4.387609661E-4,-3.004812170E-4
2.415158292E1,-5.303062499E-4,-2.926859073E-3,1.724024769E-4
2.425206692E1,1.192882657E-3,1.958739012E-3,1.561213285E-3
2.435255192E1,4.289736971E-4,-3.284343984E-3,6.437676493E-4
2.445303592E1,1.506667584E-3,1.467087772E-3,-1.046410995E-3
2.455351992E1,-1.389370300E-3,1.619142946E-3,-2.065449022E-3
2.465400492E1,-7.398622110E-4,-1.520746853E-3,1.124699367E-3
2.475448892E1,-1.491446048E-3,-2.390935551E-3,-7.821067702E-4
2.485497213E1,1.293923706E-4,2.145245671E-4,-1.351881307E-3
2.495545713E1,-3.898181021E-4,-2.023489680E-3,-1.696867752E-3
2.505594112E1,1.174323261E-4,-4.909476265E-3,1.029716572E-3
2.515642513E1,-2.766558900E-4,-5.743084475E-4,1.817738404E-3
2.525691013E1,-9.832251817E-5,3.308006562E-4,-3.430428915E-4
2.535739413E1,2.259872854E-4,-5.613495596E-4,2.739954041E-3
2.545787813E1,-2.086141147E-3,-4.277318716E-3,-2.044547349E-3
2.555836313E1,-1.558507793E-3,-9.877099656E-4,-2.182899043E-4
2.565884713E1,-1.611739397E-3,1.233779360E-3,-8.807023987E-4
2.575933113E1,1.383533701E-3,5.060462281E-4,1.334998291E-3
2.585981642E1,1.609678380E-3,1.019800082E-3,2.616667189E-4
2.596030042E1,-1.442926005E-3,-1.271782443E-3,-1.944862306E-4
2.606078442E1,2.634870820E-3,-5.499423482E-3,-6.647785194E-4
2.616126842E1,-9.992951527E-4,-7.846136577E-4,1.803972060E-3
2.626175342E1,7.557002828E-4,-6.502773613E-5,6.503942423E-4
2.636223742E1,-6.418079138E-4,-1.126393210E-3,-1.532912720E-4
2.646272142E1,-9.187711403E-4,-1.006065868E-3,1.124814153E-4
2.656320642E1,1.108554192E-3,-2.271358389E-3,8.249410894E-4
2.666369042E1,-1.533532515E-3,-2.735700924E-3,2.779935021E-4
2.676417442E1,-6.686085835E-4,-1.222477295E-4,-9.679298382E-4
2.686465892E1,-3.578234464E-4,-2.210472245E-3,2.663757186E-4
2.696514392E1,-1.756193116E-3,3.820811398E-4,2.437558025E-3
2.706562792E1,9.991787374E-4,-7.949420251E-4,-1.973907463E-3
2.716611192E1,-4.142150283E-4,-1.194034703E-3,-3.803581931E-4
2.726659592E1,1.570416614E-3,1.169678755E-3,-1.784257940E-3
2.736708092E1,1.514037140E-3,1.643002033E-4,-1.092003658E-4
2.746756492E1,5.917577073E-4,4.849270917E-4,6.773886271E-4
2.756804892E1,3.351620398E-3,-1.464629080E-3,-2.259531990E-3
2.766853292E1,-1.009314321E-3,9.757280350E-5,1.759742619E-3
2.776901792E1,-8.272109553E-4,-4.080748186E-4,1.534267096E-3
2.786950538E1,1.079980284E-3,-9.443378076E-4,8.259632159E-4
2.796998938E1,-3.025792539E-4,7.823538035E-4,2.713614842E-3
2.807047338E1,-1.624604687E-3,-6.159571931E-4,-6.695326883E-4
