"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.627703117E1,9.831405487E0,-1.841171265E-2,1.029858398E-1
3.637752017E1,9.821376343E0,-2.888992310E-2,9.565109253E-2
3.647800817E1,9.829010468E0,-2.005828857E-2,9.580078125E-2
3.657849717E1,9.811347198E0,-1.871109009E-2,9.654922485E-2
3.667898517E1,9.820927277E0,-1.975891113E-2,1.020877075E-1
3.677947317E1,9.820029144E0,-4.790039062E-3,1.005908203E-1
3.687996300E1,9.814790039E0,-2.035766602E-2,9.669891357E-2
3.698045100E1,9.816885681E0,-1.960922241E-2,9.145980835E-2
3.708094000E1,9.810149689E0,-1.167572021E-2,8.622070312E-2
3.718142800E1,9.805659027E0,-2.305206299E-2,1.058299255E-1
3.728191600E1,9.823771362E0,-2.185455322E-2,9.909393311E-2
3.738240500E1,9.804461517E0,-1.916015625E-2,9.205856323E-2
3.748289300E1,9.807455292E0,-2.035766602E-2,1.154100037E-1
3.758338100E1,9.822573853E0,-2.110610962E-2,1.071771240E-1
3.768387000E1,9.811047821E0,-1.781295776E-2,9.250762939E-2
3.778435800E1,9.820627899E0,-2.529739380E-2,9.430389404E-2
3.788484537E1,9.809401245E0,-2.140548706E-2,1.101708984E-1
3.798533438E1,9.811496887E0,-2.514770508E-2,1.058299255E-1
3.808582237E1,9.809550934E0,-1.811233521E-2,9.101074219E-2
3.818631037E1,9.825118561E0,-2.320175171E-2,1.025367737E-1
3.828679937E1,9.807155914E0,-1.451980591E-2,1.064286804E-1
3.838728737E1,9.810000000E0,-1.631607056E-2,1.127156067E-1
3.848777537E1,9.811197510E0,-2.679428101E-2,9.145980835E-2
3.858826338E1,9.807455292E0,-1.736389160E-2,8.652008057E-2
3.868875237E1,9.816586304E0,-1.077758789E-2,1.094224548E-1
3.878924038E1,9.807155914E0,-1.706451416E-2,9.624984741E-2
3.888972912E1,9.814640350E0,-2.933898926E-2,9.535171509E-2
3.899021713E1,9.824669495E0,-1.137634277E-2,9.669891357E-2
3.909070612E1,9.805509338E0,-2.484832764E-2,9.834548950E-2
3.919119413E1,9.816436615E0,-1.586700439E-2,9.669891357E-2
3.929168213E1,9.814640350E0,-1.481918335E-2,1.085243225E-1
3.939217013E1,9.813592529E0,-2.918930054E-2,1.055305481E-1
3.949265913E1,9.814640350E0,-2.888992310E-2,8.502319336E-2
