"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.132757633E1,-2.088963509E1,-4.390708542E1,3.528217793E0
3.142806333E1,-2.091822052E1,-4.403459167E1,3.452308178E0
3.152855033E1,-2.097790718E1,-4.409242249E1,3.446137428E0
3.162903733E1,-2.102067947E1,-4.395374680E1,3.236619949E0
3.172952533E1,-2.098412895E1,-4.405994034E1,3.294006348E0
3.183001233E1,-2.089649010E1,-4.403784943E1,3.474390507E0
3.193049933E1,-2.087235260E1,-4.396448517E1,3.460155964E0
3.203098633E1,-2.096251297E1,-4.409772110E1,3.482804298E0
3.213147333E1,-2.091934586E1,-4.398067856E1,3.567845345E0
3.223196033E1,-2.091246605E1,-4.413629150E1,3.543302059E0
3.233244833E1,-2.088056564E1,-4.393686676E1,3.572057724E0
3.243293533E1,-2.091539574E1,-4.387427902E1,3.417852402E0
3.253342233E1,-2.099845314E1,-4.396616745E1,3.307826519E0
3.263390933E1,-2.101698112E1,-4.404484558E1,3.529301167E0
3.273439633E1,-2.099743271E1,-4.388666534E1,3.314959049E0
3.283488325E1,-2.107011604E1,-4.395381546E1,3.453724861E0
3.293537025E1,-2.096564102E1,-4.401252365E1,3.338475227E0
3.303585725E1,-2.108194351E1,-4.413196564E1,3.253263474E0
3.313634425E1,-2.099207497E1,-4.406037903E1,3.246941090E0
3.323683125E1,-2.092494202E1,-4.425900269E1,3.261125565E0
3.333731825E1,-2.102259064E1,-4.406914139E1,3.296936989E0
3.343780525E1,-2.100446701E1,-4.411399841E1,3.335455894E0
3.353829225E1,-2.107908821E1,-4.413717270E1,3.258129120E0
3.363877925E1,-2.097165680E1,-4.410877228E1,3.261074543E0
3.373926725E1,-2.100292778E1,-4.422152328E1,3.208795547E0
3.383975783E1,-2.101312447E1,-4.411092377E1,3.244670391E0
3.394024483E1,-2.101075554E1,-4.414152145E1,3.059385300E0
3.404073183E1,-2.104800034E1,-4.417233276E1,3.260250568E0
3.414121783E1,-2.100114250E1,-4.414429855E1,3.352791786E0
3.424170483E1,-2.094464111E1,-4.414881134E1,3.396515846E0
3.434219183E1,-2.101647186E1,-4.419818497E1,3.202341080E0
3.444267883E1,-2.099105644E1,-4.442951584E1,3.239820004E0
3.454316583E1,-2.104505539E1,-4.427965927E1,3.397167206E0
3.464365283E1,-2.111965561E1,-4.437298584E1,3.337723255E0
3.474413983E1,-2.105540848E1,-4.429288483E1,3.314436436E0
3.484462308E1,-2.107124329E1,-4.440145874E1,3.162952423E0
3.494511008E1,-2.112168503E1,-4.413340378E1,3.190255642E0
3.504559708E1,-2.106663704E1,-4.420290756E1,3.185128212E0
3.514608408E1,-2.100640869E1,-4.408211517E1,3.237728119E0
3.524657008E1,-2.107734299E1,-4.415100861E1,3.439001083E0
3.534705708E1,-2.101224518E1,-4.431033707E1,3.442289352E0
3.544754408E1,-2.102698708E1,-4.420741272E1,3.282595158E0
3.554803108E1,-2.097637177E1,-4.441802597E1,3.477465630E0
3.564851808E1,-2.103068161E1,-4.437939072E1,3.488916874E0
3.574900508E1,-2.108041573E1,-4.422140503E1,3.453859806E0
3.584949096E1,-2.108045959E1,-4.426630020E1,3.454759598E0
3.594997796E1,-2.103105545E1,-4.427598953E1,3.449254513E0
3.605046496E1,-2.102781868E1,-4.428030777E1,3.512151241E0
3.615095196E1,-2.105818367E1,-4.413087082E1,3.542856216E0
3.625143896E1,-2.106085396E1,-4.407643890E1,3.409219265E0
3.635192496E1,-2.101002121E1,-4.427772522E1,3.419679165E0
3.645241196E1,-2.107838631E1,-4.416795731E1,3.539357185E0
3.655289896E1,-2.112077522E1,-4.420629120E1,3.445536137E0
3.665338596E1,-2.103984833E1,-4.429894257E1,3.445996284E0
3.675387196E1,-2.114516449E1,-4.418385696E1,3.259933472E0
3.685435958E1,-2.117958069E1,-4.420549774E1,3.187922955E0
3.695484658E1,-2.115461922E1,-4.434181213E1,3.119760513E0
3.705533258E1,-2.102225113E1,-4.445505524E1,3.456008911E0
3.715581958E1,-2.113470650E1,-4.450327301E1,3.407963753E0
3.725630658E1,-2.109258080E1,-4.435670090E1,3.364880085E0
3.735679258E1,-2.109266663E1,-4.438154602E1,3.383762360E0
3.745727958E1,-2.106855774E1,-4.430747223E1,3.155068398E0
3.755776658E1,-2.103598213E1,-4.427645493E1,3.283498287E0
3.765825258E1,-2.104968452E1,-4.435982895E1,3.308868408E0
3.775873958E1,-2.102753448E1,-4.416246033E1,3.155820847E0
3.785922937E1,-2.110415459E1,-4.406709290E1,3.279551983E0
3.795971538E1,-2.109502220E1,-4.414177704E1,3.432800770E0
3.806020237E1,-2.108597755E1,-4.417463303E1,3.239033699E0
3.816068838E1,-2.109815216E1,-4.414551163E1,3.247345924E0
3.826117537E1,-2.114641571E1,-4.414376831E1,3.214513302E0
3.836166238E1,-2.101910019E1,-4.424897766E1,3.466131687E0
3.846214837E1,-2.103453827E1,-4.402521133E1,3.256924629E0
3.856263538E1,-2.110861588E1,-4.412032318E1,3.401290894E0
3.866312137E1,-2.115752220E1,-4.413448334E1,3.578348637E0
3.876360838E1,-2.107266617E1,-4.417800140E1,3.624133110E0
3.886409083E1,-2.109544182E1,-4.409671021E1,3.451258183E0
3.896457783E1,-2.106729317E1,-4.392200851E1,3.416017056E0
3.906506383E1,-2.109425926E1,-4.406766510E1,3.293311596E0
3.916555083E1,-2.110149765E1,-4.409039688E1,3.397649288E0
3.926603683E1,-2.105431938E1,-4.416791916E1,3.275165558E0
3.936652383E1,-2.108287621E1,-4.413527298E1,3.262421131E0
3.946700983E1,-2.098849106E1,-4.424009323E1,3.263798237E0
3.956749683E1,-2.106281662E1,-4.412513351E1,3.316260815E0
3.966798283E1,-2.103530693E1,-4.431151962E1,3.473141193E0
3.976846983E1,-2.100773430E1,-4.414916229E1,3.340756416E0
3.986895633E1,-2.106886864E1,-4.409617615E1,3.332472324E0
3.996944233E1,-2.111992264E1,-4.401285553E1,3.431465626E0
4.006992933E1,-2.108236694E1,-4.408976364E1,3.415956497E0
4.017041533E1,-2.113339233E1,-4.408223724E1,3.533917427E0
4.027090233E1,-2.123006248E1,-4.399372482E1,3.282095909E0
4.037138833E1,-2.120819473E1,-4.401815796E1,3.221829414E0
4.047187533E1,-2.127057648E1,-4.390045166E1,3.365745068E0
4.057236133E1,-2.130617905E1,-4.395635986E1,3.441418171E0
4.067284733E1,-2.128467941E1,-4.388671494E1,3.351526737E0
4.077333433E1,-2.129758453E1,-4.420685577E1,3.429461002E0
