"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.393151858E1,1.434432343E-3,-7.008751854E-4,5.337607581E-4
3.403200358E1,-3.216557205E-3,4.782900214E-5,-7.964300457E-4
3.413248883E1,-1.113409176E-3,-1.696492545E-3,-1.171139767E-3
3.423297383E1,2.397419885E-4,4.828628153E-5,-4.283182789E-4
3.433345883E1,2.573281527E-4,4.498013295E-4,1.512162853E-4
3.443394383E1,-1.704134047E-4,1.638904214E-4,-1.129247248E-4
3.453442883E1,-6.357291713E-4,7.880777121E-4,4.646247253E-4
3.463491383E1,-7.985923439E-4,1.085350290E-3,-8.603697643E-5
3.473539883E1,-2.214545384E-3,1.870207954E-3,-6.629857235E-4
3.483588383E1,-5.874643102E-4,-6.416351534E-4,-1.294168294E-3
3.493636883E1,3.423746675E-4,1.504209824E-3,1.354536507E-4
3.503685383E1,1.374810003E-3,1.438730862E-3,-4.255326930E-4
3.513733758E1,-2.816963941E-3,-2.139642369E-3,3.159011947E-3
3.523782258E1,1.200686209E-3,1.550168730E-3,-8.442415856E-5
3.533830758E1,2.298054285E-3,7.429961115E-4,-1.477527316E-3
3.543879258E1,-1.046359539E-3,-1.018129289E-3,1.902936492E-4
3.553927758E1,2.335338853E-3,-1.656820532E-3,-4.360079765E-5
3.563976258E1,-9.969016537E-4,-1.138675027E-3,-2.085203305E-3
3.574024758E1,1.254417934E-3,-2.425728831E-3,-1.142327208E-3
3.584073258E1,1.283794641E-3,2.945725340E-3,-2.571577206E-4
3.594121758E1,-8.857464418E-4,2.827007789E-3,1.750359545E-3
3.604170258E1,1.750107855E-3,-8.218642324E-5,4.391360562E-4
3.614218783E1,1.100895926E-3,-4.782858305E-4,1.262764446E-3
3.624267283E1,-2.712402493E-4,1.530211419E-3,7.736654952E-4
3.634315783E1,1.294465736E-3,6.639682688E-4,1.487676287E-3
3.644364283E1,-1.538664103E-3,2.087828238E-3,-1.305027632E-3
3.654412783E1,-1.237968914E-3,1.905281562E-3,1.674630912E-3
3.664461183E1,1.970097423E-3,-6.165960804E-5,3.119148314E-4
3.674509683E1,-1.786493696E-3,-5.697887391E-4,-2.362493658E-3
3.684558183E1,-1.492155716E-4,8.552591316E-4,-1.301323762E-3
3.694606683E1,-1.049116254E-3,-9.105158970E-4,-1.000445336E-3
3.704655183E1,-1.163126901E-3,-9.236223996E-4,-2.841655631E-3
3.714703608E1,1.967043616E-3,2.749845851E-3,2.331110649E-3
3.724752108E1,-1.202373765E-3,8.113863878E-4,1.429205295E-4
3.734800608E1,1.387163065E-3,-1.835236326E-4,-7.639562245E-4
3.744849108E1,4.381528124E-4,-9.673340246E-4,5.722967908E-4
3.754897608E1,-4.594959319E-4,1.988136210E-4,-3.210911527E-4
3.764946108E1,-1.036485657E-3,7.031122223E-4,-6.578615867E-4
3.774994508E1,-1.252675429E-3,6.537418813E-5,1.293814741E-3
3.785043008E1,1.185635105E-3,-4.398575984E-4,-4.992026370E-4
3.795091508E1,3.245388158E-3,4.014796577E-4,-1.261729165E-3
3.805140008E1,1.336347312E-3,-1.792949624E-3,-1.113385195E-3
3.815188496E1,-1.221765764E-3,4.087565467E-4,-9.559190366E-4
3.825236996E1,2.277825959E-3,-3.712764010E-5,-7.624805439E-4
