"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.077235962E1,2.274170876E1,-3.524600983E0,-4.811647797E1
8.087284562E1,2.285313225E1,-3.645402908E0,-4.804198456E1
8.097333162E1,2.287383080E1,-3.493198395E0,-4.792037201E1
8.107381762E1,2.278175163E1,-3.408799171E0,-4.801846313E1
8.117430362E1,2.274657249E1,-3.380895615E0,-4.800115967E1
8.127478962E1,2.282127190E1,-3.432593346E0,-4.794442749E1
8.137527562E1,2.286971855E1,-3.377607346E0,-4.816523743E1
8.147576162E1,2.291020012E1,-3.398349762E0,-4.809780884E1
8.157624762E1,2.299700356E1,-3.453352928E0,-4.814445496E1
8.167673400E1,2.303087807E1,-3.486780167E0,-4.827566528E1
8.177722000E1,2.302982521E1,-3.463483810E0,-4.821565247E1
8.187770500E1,2.293634224E1,-3.538023949E0,-4.826027679E1
8.197819100E1,2.288512993E1,-3.554269791E0,-4.811449432E1
8.207867700E1,2.297673225E1,-3.662138939E0,-4.794693756E1
8.217916300E1,2.295262718E1,-3.732355118E0,-4.797253418E1
8.227964900E1,2.293785667E1,-3.660326004E0,-4.808316040E1
8.238013400E1,2.284373665E1,-3.605361938E0,-4.808712006E1
8.248062000E1,2.283947182E1,-3.487523079E0,-4.784141541E1
8.258110600E1,2.284493065E1,-3.586856842E0,-4.791191101E1
8.268159400E1,2.277410316E1,-3.598026276E0,-4.795639038E1
8.278208000E1,2.283140755E1,-3.578633308E0,-4.787355804E1
8.288256600E1,2.283045006E1,-3.632935524E0,-4.771967316E1
8.298305100E1,2.284328651E1,-3.732392311E0,-4.809033203E1
8.308353700E1,2.285102654E1,-3.606811523E0,-4.789613342E1
8.318402200E1,2.284733009E1,-3.512961388E0,-4.789671326E1
8.328450800E1,2.270243645E1,-3.481390953E0,-4.800269318E1
8.338499300E1,2.280611610E1,-3.531425476E0,-4.766310883E1
8.348547900E1,2.273488426E1,-3.578456879E0,-4.803616333E1
8.358596400E1,2.286899376E1,-3.576360703E0,-4.769404602E1
8.368644629E1,2.282212639E1,-3.591431618E0,-4.781384277E1
8.378693129E1,2.284734917E1,-3.582363129E0,-4.808795929E1
8.388741729E1,2.289032555E1,-3.593677521E0,-4.798756409E1
8.398790229E1,2.285485268E1,-3.712811470E0,-4.797768402E1
8.408838829E1,2.276482964E1,-3.460774422E0,-4.798957825E1
8.418887329E1,2.283870506E1,-3.420529366E0,-4.805200195E1
8.428935829E1,2.289311790E1,-3.570115089E0,-4.805470276E1
8.438984429E1,2.280860710E1,-3.551703453E0,-4.814039612E1
8.449032929E1,2.281822395E1,-3.506905556E0,-4.813557434E1
8.459081529E1,2.281827736E1,-3.540702820E0,-4.820889282E1
8.469130012E1,2.289668465E1,-3.598676682E0,-4.816284943E1
8.479178512E1,2.287284660E1,-3.693747520E0,-4.818283844E1
8.489227012E1,2.291324043E1,-3.500990868E0,-4.832714844E1
8.499275612E1,2.289404488E1,-3.652147293E0,-4.831984711E1
8.509324112E1,2.298261452E1,-3.602808952E0,-4.807479095E1
8.519372612E1,2.288131523E1,-3.474530220E0,-4.807795715E1
8.529421112E1,2.299049950E1,-3.562784195E0,-4.809565735E1
8.539469712E1,2.295784950E1,-3.582415581E0,-4.821063995E1
8.549518212E1,2.284175301E1,-3.451450348E0,-4.798071289E1
8.559566712E1,2.283227730E1,-3.569959641E0,-4.818226624E1
8.569615279E1,2.275181007E1,-3.530469894E0,-4.805656433E1
8.579663779E1,2.286334419E1,-3.470077515E0,-4.810619354E1
8.589712379E1,2.296030998E1,-3.622051239E0,-4.835547638E1
8.599760879E1,2.292303276E1,-3.651268005E0,-4.820847321E1
8.609809379E1,2.295251274E1,-3.761393547E0,-4.818800354E1
8.619857879E1,2.292577171E1,-3.617357254E0,-4.825512695E1
8.629906379E1,2.284821129E1,-3.616727829E0,-4.831152344E1
8.639954879E1,2.287030602E1,-3.579144478E0,-4.819724274E1
8.650003379E1,2.299366951E1,-3.617007256E0,-4.834523010E1
8.660051879E1,2.294603920E1,-3.486249924E0,-4.828630066E1
8.670100337E1,2.294186211E1,-3.702795982E0,-4.820328522E1
8.680148937E1,2.290992928E1,-3.694579124E0,-4.826840210E1
8.690197437E1,2.292064476E1,-3.595694542E0,-4.811595154E1
8.700245937E1,2.292914009E1,-3.803641319E0,-4.802250671E1
8.710294437E1,2.284568596E1,-3.732361794E0,-4.824424744E1
8.720342937E1,2.293031883E1,-3.808139801E0,-4.817092896E1
8.730391437E1,2.290686226E1,-3.665554047E0,-4.820513916E1
8.740439937E1,2.285928917E1,-3.628676414E0,-4.810939789E1
8.750488437E1,2.290709496E1,-3.639658928E0,-4.796847534E1
8.760536938E1,2.286106682E1,-3.709382057E0,-4.794242859E1
8.770585392E1,2.301279640E1,-3.894208908E0,-4.775486755E1
8.780633892E1,2.296391869E1,-3.648249626E0,-4.816916656E1
8.790682292E1,2.296307564E1,-3.764291763E0,-4.811164093E1
8.800730792E1,2.287687111E1,-3.484901428E0,-4.778250885E1
8.810779292E1,2.280890083E1,-3.448287964E0,-4.801865387E1
8.820827792E1,2.282930183E1,-3.592700005E0,-4.807719421E1
8.830876292E1,2.287808418E1,-3.519203186E0,-4.812242126E1
8.840924792E1,2.282830238E1,-3.496891975E0,-4.792613220E1
8.850973292E1,2.282618523E1,-3.488534927E0,-4.786790466E1
8.861021792E1,2.288506889E1,-3.531308174E0,-4.783154297E1
8.871070304E1,2.279895973E1,-3.582629204E0,-4.794702911E1
8.881118804E1,2.280942345E1,-3.424783707E0,-4.802604675E1
8.891167204E1,2.283752632E1,-3.437123299E0,-4.810262299E1
8.901215704E1,2.296583366E1,-3.693155289E0,-4.778179932E1
8.911264204E1,2.289680672E1,-3.576336861E0,-4.803260803E1
8.921312704E1,2.289927864E1,-3.553345680E0,-4.807368469E1
8.931361204E1,2.291985893E1,-3.540836334E0,-4.793718719E1
8.941409704E1,2.291784096E1,-3.626542091E0,-4.791118622E1
8.951458104E1,2.296162224E1,-3.596396446E0,-4.790409851E1
8.961506604E1,2.301398277E1,-3.537007332E0,-4.803971100E1
8.971555475E1,2.292302895E1,-3.536888123E0,-4.819371796E1
8.981603975E1,2.293926811E1,-3.451004028E0,-4.802461243E1
8.991652475E1,2.284980583E1,-3.431191444E0,-4.823280334E1
9.001700875E1,2.291858101E1,-3.448480606E0,-4.787294006E1
9.011749375E1,2.293888664E1,-3.375140190E0,-4.783403015E1
9.021797875E1,2.285488701E1,-3.446368217E0,-4.783419800E1
9.031846375E1,2.289652824E1,-3.624101639E0,-4.778456879E1
9.041894775E1,2.292318916E1,-3.447979927E0,-4.782537079E1
9.051943275E1,2.306157494E1,-3.504348755E0,-4.796278381E1
9.061991775E1,2.300378227E1,-3.460061073E0,-4.792623138E1
9.072039900E1,2.295228004E1,-3.455065727E0,-4.791598511E1
9.082088300E1,2.297046852E1,-3.481609344E0,-4.781082916E1
9.092136800E1,2.302072716E1,-3.567655563E0,-4.785980988E1
9.102185300E1,2.286997032E1,-3.483852386E0,-4.774496460E1
9.112233700E1,2.301891518E1,-3.608675957E0,-4.807477570E1
9.122282200E1,2.304762459E1,-3.617521286E0,-4.812380981E1
9.132330700E1,2.303773689E1,-3.648340225E0,-4.800228119E1
9.142379100E1,2.302436256E1,-3.618909836E0,-4.802313995E1
9.152427600E1,2.300869179E1,-3.705389977E0,-4.798542786E1
9.162476100E1,2.302618980E1,-3.763528824E0,-4.797097778E1
9.172524542E1,2.306186485E1,-3.767065048E0,-4.795184326E1
9.182573042E1,2.292498970E1,-3.660281181E0,-4.798985291E1
9.192621542E1,2.300850487E1,-3.647563934E0,-4.792008972E1
9.202669942E1,2.294932365E1,-3.713220596E0,-4.785276031E1
9.212718442E1,2.292806816E1,-3.596239090E0,-4.815576935E1
9.222766942E1,2.302428246E1,-3.698060036E0,-4.816386414E1
9.232815342E1,2.285006905E1,-3.446978569E0,-4.802417755E1
9.242863842E1,2.293732262E1,-3.719189644E0,-4.801793671E1
9.252912242E1,2.294165611E1,-3.645674706E0,-4.799125671E1
9.262960742E1,2.296393013E1,-3.584827423E0,-4.824185181E1
9.273009200E1,2.299267387E1,-3.641454697E0,-4.827767944E1
9.283057700E1,2.298415184E1,-3.691373825E0,-4.799491882E1
9.293106200E1,2.304448891E1,-3.725912094E0,-4.765460968E1
9.303154600E1,2.299007988E1,-3.673913956E0,-4.778638458E1
9.313203100E1,2.298589134E1,-3.638123512E0,-4.783250427E1
9.323251500E1,2.309225273E1,-3.842872620E0,-4.793298340E1
