"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.391567171E1,-4.326004028E-2,1.788780212E-1,9.821675720E0
2.401615771E1,-3.517684937E-2,1.718426514E-1,9.817933502E0
2.411664283E1,-3.293151855E-2,1.812730408E-1,9.795031128E0
2.421712783E1,-3.113525391E-2,1.760339355E-1,9.817185059E0
2.431761283E1,-4.296066284E-2,1.746867371E-1,9.811796265E0
2.441809883E1,-3.637435913E-2,1.727407837E-1,9.804611206E0
2.451858383E1,-4.460723877E-2,1.824705505E-1,9.801318054E0
2.461906883E1,-3.263214111E-2,1.707948303E-1,9.787846069E0
2.471955483E1,-4.251159668E-2,1.790277100E-1,9.799671478E0
2.482003983E1,-4.191284180E-2,1.769320679E-1,9.821526031E0
2.492052483E1,-3.817062378E-2,1.698966980E-1,9.796378326E0
2.502100983E1,-4.251159668E-2,1.815724182E-1,9.806557159E0
2.512149908E1,-4.909790039E-2,1.618135071E-1,9.817783813E0
2.522198508E1,-4.116439819E-2,1.634600830E-1,9.809401245E0
2.532247008E1,-4.131408691E-2,2.052232361E-1,9.796977081E0
2.542295508E1,-4.326004028E-2,1.724414062E-1,9.803713074E0
2.552344008E1,-3.667373657E-2,1.713935852E-1,9.811496887E0
2.562392608E1,-2.978805542E-2,1.936972046E-1,9.804910583E0
2.572441108E1,-4.221221924E-2,1.669029236E-1,9.810000000E0
2.582489608E1,-3.906875610E-2,1.745370483E-1,9.802066498E0
2.592538108E1,-3.472778320E-2,1.835183716E-1,9.805060272E0
2.602586608E1,-3.951782227E-2,1.865121460E-1,9.812844086E0
2.612634583E1,-4.056564331E-2,1.556762695E-1,9.809251556E0
2.622683183E1,-3.966751099E-2,1.869612122E-1,9.797725525E0
2.632731683E1,-3.847000122E-2,1.778302002E-1,9.796078949E0
2.642780183E1,-3.622467041E-2,1.688488770E-1,9.801767120E0
2.652828683E1,-3.083587646E-2,1.776805115E-1,9.815089417E0
2.662877183E1,-3.802093506E-2,1.824705505E-1,9.822274475E0
2.672925683E1,-3.263214111E-2,1.640588379E-1,9.800719299E0
2.682974183E1,-3.203338623E-2,1.781295776E-1,9.808802490E0
2.693022783E1,-3.427871704E-2,1.805245972E-1,9.794432373E0
2.703071283E1,-4.011657715E-2,1.718426514E-1,9.804611206E0
2.713120233E1,-4.086502075E-2,1.836680603E-1,9.803413696E0
2.723168733E1,-3.382965088E-2,1.820214844E-1,9.805958405E0
2.733217233E1,-4.146377563E-2,1.739382935E-1,9.809550934E0
2.743265733E1,-5.029541016E-2,1.718426514E-1,9.808952179E0
2.753314233E1,-3.787124634E-2,1.715432739E-1,9.813293152E0
2.763362733E1,-3.936813354E-2,1.663041687E-1,9.821376343E0
2.773411233E1,-3.607498169E-2,1.788780212E-1,9.809401245E0
2.783459833E1,-5.014572144E-2,1.821711731E-1,9.801767120E0
2.793508333E1,-3.427871704E-2,1.772314453E-1,9.801767120E0
2.803556833E1,-3.532653809E-2,1.818717957E-1,9.780062256E0
2.813605337E1,-3.338058472E-2,1.742376709E-1,9.770482178E0
2.823653838E1,-5.044509888E-2,1.675016785E-1,9.798024902E0
2.833702338E1,-4.146377563E-2,1.761836243E-1,9.806108093E0
2.843750838E1,-3.173400879E-2,1.770817566E-1,9.817783813E0
2.853799338E1,-4.146377563E-2,1.649569702E-1,9.830657043E0
2.863847838E1,-4.191284180E-2,1.790277100E-1,9.818382568E0
2.873896337E1,-4.056564331E-2,1.775308228E-1,9.819131012E0
2.883944837E1,-3.667373657E-2,1.752854919E-1,9.803862762E0
2.893993337E1,-3.712280273E-2,1.796264648E-1,9.813592529E0
2.904041837E1,-3.847000122E-2,1.803749084E-1,9.819580078E0
2.914090008E1,-3.517684937E-2,1.872605896E-1,9.797575836E0
2.924138508E1,-3.188369751E-2,1.749861145E-1,9.805060272E0
2.934187008E1,-3.457809448E-2,1.790277100E-1,9.820478210E0
2.944235508E1,-3.802093506E-2,1.724414062E-1,9.789642334E0
2.954284008E1,-4.026626587E-2,1.758842468E-1,9.824669495E0
2.964332508E1,-2.709365845E-2,1.695973206E-1,9.788295135E0
2.974381008E1,-3.891906738E-2,1.703457642E-1,9.813742218E0
2.984429508E1,-3.772155762E-2,1.823208618E-1,9.827363892E0
2.994478008E1,-4.535568237E-2,1.812730408E-1,9.801018677E0
3.004526508E1,-3.248245239E-2,1.752854919E-1,9.808054047E0
3.014575383E1,-3.607498169E-2,1.830693054E-1,9.814490662E0
3.024623883E1,-3.442840576E-2,1.851649475E-1,9.814939728E0
3.034672383E1,-3.053649902E-2,1.751358032E-1,9.800419922E0
3.044720883E1,-3.951782227E-2,1.564247131E-1,9.813592529E0
3.054769383E1,-3.053649902E-2,1.947450256E-1,9.812544708E0
3.064817883E1,-3.173400879E-2,1.710942078E-1,9.800419922E0
3.074866383E1,-4.340972900E-2,1.758842468E-1,9.788444824E0
3.084914883E1,-3.338058472E-2,1.709445190E-1,9.810598755E0
3.094963383E1,-4.251159668E-2,1.887574768E-1,9.809101868E0
3.105011883E1,-3.607498169E-2,1.710942078E-1,9.799521790E0
3.115059983E1,-3.817062378E-2,1.806742859E-1,9.810000000E0
3.125108483E1,-4.116439819E-2,1.654060364E-1,9.818532257E0
3.135156883E1,-3.876937866E-2,1.730401611E-1,9.797426147E0
3.145205383E1,-3.098556519E-2,1.688488770E-1,9.807904358E0
3.155253883E1,-3.293151855E-2,1.845661926E-1,9.800569611E0
3.165302383E1,-4.146377563E-2,1.646575928E-1,9.797875214E0
3.175350883E1,-3.787124634E-2,1.919009399E-1,9.815688171E0
3.185399383E1,-3.427871704E-2,1.728904724E-1,9.816735992E0
3.195447883E1,-3.173400879E-2,1.651066589E-1,9.748328247E0
3.205496363E1,-3.936813354E-2,1.627116394E-1,9.811197510E0
3.215544863E1,-4.430786133E-2,1.824705505E-1,9.771080933E0
3.225593363E1,-3.308120728E-2,1.745370483E-1,9.818532257E0
3.235641862E1,-4.101470947E-2,1.691482544E-1,9.823771362E0
3.245690263E1,-4.326004028E-2,1.766326904E-1,9.807155914E0
3.255738762E1,-2.799179077E-2,1.712438965E-1,9.810000000E0
3.265787262E1,-4.400848389E-2,1.796264648E-1,9.809101868E0
3.275835762E1,-3.427871704E-2,1.718426514E-1,9.807754669E0
3.285884262E1,-3.906875610E-2,1.785786438E-1,9.787097626E0
3.295932762E1,-4.281097412E-2,1.748364258E-1,9.752818909E0
3.305981258E1,-2.769241333E-2,1.811233521E-1,9.771829376E0
3.316029758E1,-3.293151855E-2,1.630110168E-1,9.801916809E0
3.326078158E1,-4.834945679E-2,1.649569702E-1,9.810149689E0
3.336126658E1,-2.874023438E-2,1.796264648E-1,9.807155914E0
3.346175158E1,-3.772155762E-2,1.733395386E-1,9.802665253E0
3.356223658E1,-4.011657715E-2,1.549278259E-1,9.813293152E0
3.366272158E1,-4.326004028E-2,1.643582153E-1,9.809850311E0
3.376320658E1,-4.011657715E-2,1.663041687E-1,9.791887665E0
3.386369158E1,-3.712280273E-2,1.733395386E-1,9.802066498E0
3.396417658E1,-4.221221924E-2,1.694476318E-1,9.795180817E0
3.406466183E1,-3.308120728E-2,1.791773987E-1,9.808952179E0
3.416514683E1,-4.176315308E-2,1.788780212E-1,9.812993774E0
3.426563183E1,-4.400848389E-2,1.716929626E-1,9.795929260E0
3.436611583E1,-2.933898926E-2,1.844165039E-1,9.770332489E0
3.446660083E1,-3.487747192E-2,1.669029236E-1,9.777218170E0
3.456708583E1,-3.876937866E-2,1.838177490E-1,9.810149689E0
3.466757083E1,-4.894821167E-2,1.917512512E-1,9.830806732E0
3.476805583E1,-4.071533203E-2,1.691482544E-1,9.840386810E0
3.486854083E1,-3.802093506E-2,1.784289551E-1,9.803114319E0
3.496902583E1,-3.861968994E-2,1.832189941E-1,9.802216187E0
3.506951058E1,-3.936813354E-2,1.734892273E-1,9.799222412E0
