"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.577691288E1,-1.678010559E-1,4.161346436E-2,9.801467743E0
3.587740787E1,-1.519340515E-1,2.679428101E-2,9.815538483E0
3.597790388E1,-1.686991882E-1,3.457809448E-2,9.807754669E0
3.607839888E1,-1.663041687E-1,4.490661621E-2,9.785151672E0
3.617889488E1,-1.716929626E-1,3.817062378E-2,9.787696381E0
3.627938988E1,-1.633103943E-1,3.996688843E-2,9.782457275E0
3.637988588E1,-1.621128845E-1,3.667373657E-2,9.790540466E0
3.648038088E1,-1.793270874E-1,4.715194702E-2,9.794731750E0
3.658087687E1,-1.625619507E-1,3.981719971E-2,9.789642334E0
3.668137188E1,-1.561253357E-1,3.008743286E-2,9.811646576E0
3.678186788E1,-1.652563477E-1,2.499801636E-2,9.802216187E0
3.688236288E1,-1.694476318E-1,3.802093506E-2,9.817484436E0
3.698285888E1,-1.683998108E-1,3.817062378E-2,9.816436615E0
3.708335388E1,-1.561253357E-1,3.412902832E-2,9.794582062E0
3.718384888E1,-1.784289551E-1,2.739303589E-2,9.802964630E0
3.728434488E1,-1.660047913E-1,4.116439819E-2,9.789642334E0
3.738484017E1,-1.579216003E-1,2.933898926E-2,9.807904358E0
3.748533617E1,-1.541793823E-1,3.098556519E-2,9.808802490E0
3.758583117E1,-1.715432739E-1,3.412902832E-2,9.807455292E0
3.768632717E1,-1.552272034E-1,3.113525391E-2,9.829010468E0
3.778682217E1,-1.772314453E-1,2.754272461E-2,9.800419922E0
3.788731817E1,-1.568737793E-1,3.802093506E-2,9.797426147E0
3.798781317E1,-1.722917175E-1,3.622467041E-2,9.805359650E0
3.808830917E1,-1.666035461E-1,3.652404785E-2,9.803713074E0
3.818880417E1,-1.763333130E-1,3.802093506E-2,9.800419922E0
3.828930017E1,-1.502874756E-1,3.457809448E-2,9.784852295E0
3.838979550E1,-1.734892273E-1,4.071533203E-2,9.798473969E0
3.849029050E1,-1.794767761E-1,3.622467041E-2,9.811646576E0
3.859078650E1,-1.595681763E-1,4.161346436E-2,9.804910583E0
3.869128150E1,-1.603166199E-1,3.996688843E-2,9.802216187E0
3.879177750E1,-1.637594604E-1,4.116439819E-2,9.809700623E0
3.889227250E1,-1.676513672E-1,3.233276367E-2,9.826615448E0
3.899276850E1,-1.552272034E-1,3.517684937E-2,9.800120544E0
3.909326350E1,-1.636097717E-1,3.457809448E-2,9.815987549E0
3.919375950E1,-1.676513672E-1,3.218307495E-2,9.818681946E0
3.929425450E1,-1.672023010E-1,3.203338623E-2,9.804311829E0
3.939475025E1,-1.510359192E-1,3.921844482E-2,9.807904358E0
3.949524525E1,-1.761836243E-1,4.730163574E-2,9.806108093E0
