"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.211468737E1,2.550994046E-3,-7.832944393E-4,-9.449035861E-4
2.221516237E1,-1.553167589E-3,6.887828931E-5,-7.414764259E-4
2.231563704E1,-2.160759643E-3,9.575253353E-5,8.918708190E-4
2.241611204E1,4.311362281E-4,-1.082575880E-3,5.176640116E-4
2.251658704E1,8.777100593E-4,-1.295337453E-3,-2.076138044E-3
2.261706204E1,4.626493901E-4,-1.683356240E-3,-1.957430039E-3
2.271753704E1,-1.456624828E-3,7.027382962E-4,2.944061998E-4
2.281801204E1,-3.031780943E-4,3.286404535E-4,-3.244353924E-3
2.291848704E1,-4.253126681E-4,5.973782390E-4,1.358072506E-3
2.301896204E1,1.693552360E-3,5.029956810E-4,2.043984132E-3
2.311943704E1,-8.432567120E-5,5.938373506E-4,7.420105394E-4
2.321991204E1,1.398222521E-3,-1.645305660E-3,1.346945530E-3
2.332038737E1,7.028011605E-4,6.789285690E-4,-6.481471937E-4
2.342086237E1,3.869477659E-4,-9.124237113E-4,1.082941890E-3
2.352133737E1,-7.519386709E-4,-4.823575728E-4,-7.787004579E-4
2.362181238E1,2.815378830E-4,1.847467385E-3,4.732811358E-4
2.372228737E1,-2.343412489E-4,9.571341798E-4,7.993718609E-4
2.382276237E1,-2.666907385E-4,-1.473038923E-3,1.727645984E-3
2.392323737E1,1.669237390E-4,-7.109730504E-4,-4.597348161E-4
2.402371237E1,-2.073196694E-3,-2.062954474E-3,-6.849637721E-4
2.412418737E1,1.853570342E-3,-9.775408544E-4,1.813516021E-3
2.422466237E1,-2.199695446E-3,3.028726205E-4,-8.175694384E-4
2.432513792E1,2.959761769E-4,1.777200960E-4,-1.524982625E-3
2.442561292E1,2.340581268E-4,-2.409454901E-3,-5.993032828E-4
2.452608792E1,1.295183785E-3,-1.806289423E-3,-2.312111435E-3
2.462656292E1,-9.448919445E-5,-3.023315221E-4,8.595706895E-4
2.472703792E1,1.417425461E-3,-1.530773006E-4,3.026453778E-4
2.482751292E1,-3.008841537E-3,1.719103660E-3,2.610014053E-3
2.492798792E1,-1.152748242E-3,2.665606327E-3,1.080636866E-5
2.502846292E1,8.869916201E-5,-1.003087033E-3,-1.980045112E-3
2.512893792E1,-1.493310556E-4,3.877170384E-4,-3.786687739E-4
2.522941292E1,-2.375934273E-4,6.629619747E-5,-6.719143130E-5
2.532988700E1,-1.084608026E-3,-3.573331051E-4,1.416105544E-3
2.543036100E1,4.734871909E-4,9.683365934E-4,6.775239017E-4
