"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.592014971E1,1.390608215E-1,9.803413696E0,2.677931213E-1
8.602063921E1,1.354682922E-1,9.816735992E0,2.532733154E-1
8.612113021E1,1.269360352E-1,9.792336731E0,2.568658447E-1
8.622162021E1,1.326242065E-1,9.799372101E0,2.537223816E-1
8.632211021E1,1.221459961E-1,9.799222412E0,2.444416809E-1
8.642260121E1,1.329235840E-1,9.801617432E0,2.597099304E-1
8.652309121E1,1.329235840E-1,9.819131012E0,2.478845215E-1
8.662358121E1,1.362167358E-1,9.809101868E0,2.688409424E-1
8.672407221E1,1.416055298E-1,9.812095642E0,2.595602417E-1
8.682456221E1,1.273851013E-1,9.825717316E0,2.558180237E-1
8.692505221E1,1.423539734E-1,9.826016693E0,2.499801636E-1
8.702554333E1,1.369651794E-1,9.816586304E0,2.499801636E-1
8.712603333E1,1.330732727E-1,9.816735992E0,2.478845215E-1
8.722652333E1,1.308279419E-1,9.823172607E0,2.607577515E-1
8.732701433E1,1.320254517E-1,9.814490662E0,2.615061951E-1
8.742750433E1,1.365161133E-1,9.805209961E0,2.520758057E-1
8.752799433E1,1.254391479E-1,9.811047821E0,2.549198914E-1
8.762848533E1,1.258882141E-1,9.815239105E0,2.514770508E-1
8.772897533E1,1.369651794E-1,9.815239105E0,2.493814087E-1
8.782946533E1,1.329235840E-1,9.821226654E0,2.561174011E-1
8.792995633E1,1.369651794E-1,9.816735992E0,2.504292297E-1
8.803044608E1,1.330732727E-1,9.820777588E0,2.404000854E-1
8.813093608E1,1.225950623E-1,9.808652802E0,2.568658447E-1
8.823142708E1,1.297801208E-1,9.799072723E0,2.463876343E-1
8.833191708E1,1.240919495E-1,9.798623657E0,2.420466614E-1
8.843240708E1,1.354682922E-1,9.813592529E0,2.633024597E-1
8.853289808E1,1.371148682E-1,9.814191284E0,2.671943665E-1
8.863338808E1,1.324745178E-1,9.818532257E0,2.550695801E-1
8.873387808E1,1.363664246E-1,9.812694397E0,2.484832764E-1
8.883436808E1,1.309776306E-1,9.821675720E0,2.534230042E-1
8.893485908E1,1.378633118E-1,9.805060272E0,2.442919922E-1
8.903534950E1,1.329235840E-1,9.814191284E0,2.627037048E-1
8.913583950E1,1.339714050E-1,9.805060272E0,2.531236267E-1
8.923633050E1,1.339714050E-1,9.810000000E0,2.505789185E-1
8.933682050E1,1.291813660E-1,9.799970856E0,2.609074402E-1
8.943731050E1,1.245410156E-1,9.816586304E0,2.540217590E-1
8.953780050E1,1.387614441E-1,9.814790039E0,2.534230042E-1
8.963829150E1,1.287322998E-1,9.807904358E0,2.484832764E-1
8.973878150E1,1.318757629E-1,9.808952179E0,2.535726929E-1
8.983927150E1,1.321751404E-1,9.808503113E0,2.510279846E-1
8.993976150E1,1.339714050E-1,9.810149689E0,2.598596191E-1
9.004025458E1,1.317260742E-1,9.805659027E0,2.749781799E-1
9.014074558E1,1.314266968E-1,9.804311829E0,2.642005920E-1
9.024123558E1,1.287322998E-1,9.808203735E0,2.561174011E-1
9.034172558E1,1.408570862E-1,9.813742218E0,2.525248718E-1
9.044221558E1,1.275347900E-1,9.815089417E0,2.637515259E-1
9.054270658E1,1.305285645E-1,9.814041595E0,2.591111755E-1
9.064319658E1,1.410067749E-1,9.816586304E0,2.567161560E-1
9.074368658E1,1.312770081E-1,9.807155914E0,2.544708252E-1
9.084417658E1,1.314266968E-1,9.811945953E0,2.460882568E-1
9.094466758E1,1.308279419E-1,9.802665253E0,2.514770508E-1
9.104515375E1,1.281335449E-1,9.820927277E0,2.574645996E-1
9.114564375E1,1.342707825E-1,9.811796265E0,2.562670898E-1
9.124613375E1,1.359173584E-1,9.818681946E0,2.534230042E-1
9.134662375E1,1.302291870E-1,9.797875214E0,2.489323425E-1
9.144711475E1,1.348695374E-1,9.815089417E0,2.561174011E-1
9.154760475E1,1.288819885E-1,9.807006226E0,2.478845215E-1
9.164809475E1,1.366658020E-1,9.812544708E0,2.523751831E-1
9.174858475E1,1.348695374E-1,9.817634125E0,2.610571289E-1
9.184907475E1,1.279838562E-1,9.815688171E0,2.489323425E-1
9.194956575E1,1.350192261E-1,9.804910583E0,2.625540161E-1
9.205005971E1,1.321751404E-1,9.802665253E0,2.559677124E-1
9.215054971E1,1.432521057E-1,9.809401245E0,2.516267395E-1
9.225103971E1,1.293310547E-1,9.811796265E0,2.567161560E-1
9.235152971E1,1.285826111E-1,9.813143463E0,2.576142883E-1
9.245202071E1,1.338217163E-1,9.825717316E0,2.487826538E-1
9.255251071E1,1.344204712E-1,9.815388794E0,2.677931213E-1
9.265300071E1,1.339714050E-1,9.825268250E0,2.644999695E-1
9.275349071E1,1.336720276E-1,9.810299377E0,2.567161560E-1
9.285398071E1,1.392105103E-1,9.812395020E0,2.493814087E-1
9.295447071E1,1.320254517E-1,9.799521790E0,2.582130432E-1
9.305495825E1,1.327738953E-1,9.814191284E0,2.534230042E-1
9.315544825E1,1.272354126E-1,9.800868988E0,2.528242493E-1
9.325593825E1,1.350192261E-1,9.808802490E0,2.561174011E-1
9.335642825E1,1.297801208E-1,9.814191284E0,2.531236267E-1
9.345691825E1,1.315763855E-1,9.821376343E0,2.499801636E-1
9.355740825E1,1.345701599E-1,9.811796265E0,2.633024597E-1
9.365789925E1,1.383123779E-1,9.812395020E0,2.516267395E-1
9.375838925E1,1.302291870E-1,9.807904358E0,2.607577515E-1
9.385887925E1,1.284329224E-1,9.811047821E0,2.598596191E-1
9.395936925E1,1.315763855E-1,9.812245331E0,2.544708252E-1
9.405985896E1,1.341210938E-1,9.823921051E0,2.537223816E-1
9.416034896E1,1.318757629E-1,9.811047821E0,2.534230042E-1
9.426083896E1,1.314266968E-1,9.801767120E0,2.561174011E-1
9.436132896E1,1.281335449E-1,9.806108093E0,2.592608643E-1
9.446181996E1,1.378633118E-1,9.816436615E0,2.607577515E-1
9.456230996E1,1.306782532E-1,9.818382568E0,2.510279846E-1
9.466279996E1,1.323248291E-1,9.812395020E0,2.532733154E-1
9.476328996E1,1.279838562E-1,9.816137238E0,2.526745605E-1
9.486377996E1,1.320254517E-1,9.819729767E0,2.490820312E-1
9.496426996E1,1.306782532E-1,9.817185059E0,2.522254944E-1
9.506475996E1,1.356179810E-1,9.797426147E0,2.486329651E-1
9.516524996E1,1.353186035E-1,9.808802490E0,2.571652222E-1
9.526573996E1,1.269360352E-1,9.798923035E0,2.462379456E-1
